X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-111.3583,50.49985,train,0.0018317045325119293,57.34920996757636,0.8064103409522678
-111.3147,50.49931,train,0.0018318593539094763,57.39317881109981,0.8064372070490091
-110.30809,50.94236,train,0.0022140560549218603,77.19630666139399,0.8625877835332267
-110.6995,50.26059,train,0.002007864796280438,66.0621274632109,0.8346898301188892
-104.78593,49.87296,train,0.0015201528054284287,43.88424269694457,0.7440381494245056
-111.67915,51.20759,train,0.0011670798114001204,29.60337661005846,0.6487362312512063
-112.80278,51.59045,train,5.529996948878808E-4,17.61796839491751,0.39087479514753276
-104.44071,49.91316,train,0.0013490813039203488,35.56094148543084,0.7016152171555711
-110.52293,50.57603,train,0.002050137728641279,68.64130200351823,0.8408370772425113
-105.9918,49.6336,train,0.00180469312485448,55.88029851138276,0.8016655226560003
-104.0,50.16667,train,5.654674785451352E-4,18.005530636435324,0.3976448577950147
-105.06667,50.01667,train,0.0021877346554914764,75.20420765044528,0.8593069085497014
-102.95376,49.19165,train,0.0010990490757965552,27.012869648369023,0.6266475273306038
-105.53333,50.4,train,0.00188384180717744,60.55190110269483,0.8152501433967418
-104.3,50.3,train,6.469811494343448E-4,18.970763645042663,0.4400905718389857
-105.71667,50.4,train,0.0016925964501813484,51.69601413664416,0.7806995059874601
-104.53333,50.25,train,0.0011041903718130121,27.343454761175593,0.6283643000212504
-111.08698,50.22208,train,0.002088327998156745,70.09222917073525,0.8461938510335356
-111.19708,50.10694,train,0.0022369532900491126,77.64401326594542,0.8653795585623074
-111.32772,50.41547,train,0.001955073560818832,64.02518133444794,0.8266785887062962
-111.05862,50.37372,train,0.0019437144900868511,63.44204771893784,0.8249046867105702
-106.43333,51.63333,train,4.692729494878878E-4,16.14155879787388,0.34339678537205054
-105.26667,50.16667,train,0.0021536455627461145,73.63936682267848,0.8549411224185771
-108.77087,50.83384,train,0.0020661163065746127,69.05392556335006,0.8431006524707536
-108.33506,50.89942,train,0.00184628089630597,57.992989883938634,0.8089234919718018
-111.55333,51.03729,train,0.0014680922561468627,40.8889498534497,0.7318094841019048
-111.61002,51.09677,train,0.0012509907814907378,32.044009467960436,0.674189407083283
-111.54082,51.82759,train,4.5633646990424253E-4,15.9213721816252,0.3357379747846996
-108.47892,50.97898,train,0.0018003214572155728,55.753882604434,0.8008867365569702
-104.82373,49.07018,train,0.0029492538981997288,93.93563140849126,0.9289116117496414
-109.67868,51.10287,train,0.0016328789206714795,49.64203125418713,0.7686397237693626
-109.33002,50.50677,train,0.0015741236310418015,46.826908068259435,0.7561272027236943
-111.3218,50.92208,train,0.001495062857335794,42.52584816232998,0.7382159144167304
-104.93713,50.02331,train,0.0018673758986917652,59.803324708423496,0.812502878287366
-105.259285,50.166308,train,0.0020698004583274213,69.44190324594007,0.8436179772285759
-104.963702,50.118115,train,0.0018574946293448574,58.87227422570487,0.8108346563809697
-104.93333,50.18333,train,0.0017487024543395937,52.919027312968815,0.7914565940358227
-110.75511,50.51119,train,0.00193168625738659,62.83350704007896,0.8230064890611862
-111.54142,50.35465,train,0.0018498428131904746,58.146706404893266,0.8095326352737396
-104.94318,50.07287,train,0.0018274040937736077,56.84418524694996,0.805662595321563
-109.94036,50.10063,train,0.0015046299957139479,43.126260294659595,0.7404514720230024
-112.64619,50.07758,train,0.0013407525684715812,34.77589852920188,0.6993790740740231
-111.58419,50.4198,train,0.0016130921801216095,48.57521191558655,0.7644993266364687
-111.36822,50.29287,train,0.002007265720340101,66.00567468115594,0.8346010287533004
-112.28667,50.58801,train,0.0015282738317496684,44.28711516546442,0.7458947900777119
-109.34936,50.2386,train,0.0013662050971456018,36.784553622411174,0.706160586428471
-109.85482,49.21979,train,0.0035291656075906327,96.55456518207647,0.9577304258204279
-112.43309,50.71712,train,0.001309982414097932,34.088234974489005,0.6909714374935781
-108.65343,50.78328,train,0.001790418791775076,55.39457901412329,0.7991113090451589
-111.96483,49.07551,train,0.0020896878367501013,70.55009286754246,0.8463812287557008
-105.226482,50.161025,train,0.0021218166820071833,72.194762652056,0.850742587373974
-112.46709,50.68759,train,0.0013318264177684552,34.61916846950272,0.6969639262609071
-111.51971,51.06703,train,0.0014202556423040978,39.06597383892,0.7200585997466806
-111.49408,51.05188,train,0.0014756333325910466,41.03675970757183,0.7336163720276399
-109.72464,51.06768,train,0.0020380398140701058,68.21706208439603,0.8391015513556696
-109.34461,50.51229,train,0.00154035753411685,44.91028166290464,0.7486324851638498
-109.37146,50.86367,train,0.0015005352614006285,42.82508536206495,0.7394970000194805
-109.74866,51.0377,train,0.001838679008858146,57.76047297756768,0.8076169272582719
-111.61286,51.21224,train,0.0011410410068659978,28.802128929874193,0.6404405026658558
-111.140918,49.420617,train,0.001956737108299922,64.28460957913406,0.826936865392404
-111.34018,50.24863,train,0.002087338069092481,69.88379049835214,0.8460573009217198
-111.0,50.0,train,0.0017546084957509873,53.46790482425796,0.7925577919051525
-104.58871,49.07087,train,0.002712840162490342,90.82474281072113,0.9121303113813344
-105.5222,49.02129,train,0.003543990124294801,97.26219556527039,0.9582884428467988
-108.79207,51.06809,train,0.0016222507074089448,49.060782543028616,0.7664248899107569
-112.46844,50.90067,train,0.0011362115646341333,28.622995090742688,0.6388804841617621
-109.04073,51.15579,train,0.001289159269850715,33.65818317853703,0.6851487131139066
-108.44044,50.95315,train,0.001812834839850996,56.11768275687844,0.8031078099762627
-109.69468,49.08672,train,0.0038764751274864674,98.40045716916812,0.9690390991167054
-111.34628,50.39682,train,0.001913934993045511,61.31750314607376,0.8201674704128086
-110.77398,50.31613,train,0.0019465773965876806,63.59486174744301,0.8253534797227393
-109.7203,50.819749,train,0.0014653171310131281,40.76779299163548,0.7311414665458034
-112.45622,50.69737,train,0.0013441738201225963,35.02225797960385,0.700299650801872
-109.75863,51.065,train,0.001987979580219332,65.26123227558882,0.831716603186067
-112.37614,50.99342,train,0.0011346797428451682,28.567845935947908,0.638384258758689
-109.29391,51.06661,train,0.0012229846953337971,31.051513089139217,0.6659061287699165
-104.56066,49.04177,train,0.002482744963833937,86.62022698815912,0.8920010386346043
-111.8509,50.93599,train,0.0016544778933693385,50.405459617375726,0.773076278041233
-107.93435,51.25006,train,0.0010328285372305874,26.05685931718718,0.6038132356255852
-109.60882,49.11634,train,0.00394335086540754,99.18498969364896,0.9708406676052593
-108.98118,51.13333,train,0.001269608850446806,32.80338874783834,0.6795820574285323
-104.482717,49.860797,train,0.0014935856131425087,42.07554101525383,0.7378690140991748
-112.283648,50.565119,train,0.0016058736734621292,48.38591181554708,0.7629704691745804
-103.994718,49.770767,train,0.0013538397104529045,35.75959312080395,0.7028853052548354
-104.535383,49.856037,train,0.0015148907848796542,43.58057930977649,0.742827902299213
-104.597236,49.916234,train,0.00164324408598824,49.88183162789211,0.7707795104673177
-104.531986,49.883699,train,0.0014498340054357637,40.30381233144852,0.7273837721243587
-111.88417,50.99473,train,0.0016566257654737097,50.536512877714664,0.7735127856837509
-108.40787,51.19958,train,0.0012008845209894267,30.296773058563485,0.6592212290667624
-111.73922,51.26988,train,9.594052890379172E-4,24.545088480749556,0.576859059449746
-112.40512,50.63638,train,0.001434452778857387,40.01402116110715,0.7235988077931009
-108.39378,50.6589,train,0.0014943113077492906,42.37644632298594,0.7380394859096887
-107.972999,51.50272,train,9.642484069195245E-4,24.625747643983946,0.5786921724674715
-111.81299,51.09637,train,0.0014054845625288595,38.590685074020875,0.7163271340549657
-108.35968,50.61552,train,0.0013883050460186056,37.7510232280193,0.7119246402188528
-111.400772,51.038062,train,0.0015795589385880387,47.299724327842725,0.7573125659508163
-108.61232,50.634663,train,0.0011420536560478294,28.855378911807747,0.6407667554652204
-110.65917,50.45238,train,0.0020297955568221674,67.62134427394763,0.8379080283988188
-111.67822,51.23279,train,0.0010985200439451897,26.999966384661395,0.6264704245375128
-111.77153,51.26995,train,9.207261699302142E-4,23.87565388168919,0.561929939307922
-110.62235,50.48579,train,0.0022079567929154725,76.7540380990169,0.8618344071034796
-108.76299,50.8304,train,0.0019816444829641048,65.0076016590047,0.8307581963550871
